,Unnamed: 0,text,title,label
159,159,first openli transgend coupl tie knot septemb 2017 aarav appukuttan sukanyeah krishnan hail kerala becam first openli transgend coupl tie knot aarav 46 born bindu sukanyeah 22 born chandu the coupl met mumbai hospit gone gender reassign procedur they plan move kottayam adopt child someday,first openli transgend coupl tie knot septemb 2017,0
160,160,sikh offer gurudwara muslim namaz flood septemb 2017 aarav appukuttan sukanyeah krishnan hail kerala becam first openli transgend coupl tie knot aarav 46 born bindu sukanyeah 22 born chandu the coupl met mumbai hospit gone gender reassign procedur they plan move kottayam adopt child someday,sikh offer gurudwara muslim namaz flood septemb 2017,0
161,161,men hockey team win 2017 asia cup octob 2017 after decad indian men hockey team brought asia cup home beat malaysia 2 1 held dhaka thi third time india held titl previou win 2003 2017,men hockey team win 2017 asia cup octob 2017,0
162,162,odisha exempt fee differ abl student octob 2017 the odisha govern decid exempt fee govern govern aid school state differ abl student encourag pursu higher educ In fact higher educ minist also said student alreadi paid fee refund,odisha exempt fee differ abl student octob 2017,0
163,163,india host fifa U 17 world tournament octob 2017 In histor move india host reput fifa under 17 tournament year make first time nation particip global footbal competit the last time india brush intern footbal 1950 team withdrew world cup brazil player allow play barefoot even though india win match india play success host open gate host under 20 tournament futur,india host fifa U 17 world tournament octob 2017,0
164,164,women hockey team win asia cup novemb 2017 with last win 2004 indian women hockey team brought titl home beat china 5 4 thi second time women team titl win india qualifi next year world cup continent champion,women hockey team win asia cup novemb 2017,0
165,165,drink water atm set 1800 villag novemb 2017 A compani call waterhealth india whin instal 450 water atm 1800 villag urban local bodi across 36 district the water atm run autom water purif system provid access safe water round clock benefit upto six million peopl far these atm provid clean water much cheaper rate distil water,drink water atm set 1800 villag novemb 2017,0
166,166,manushi chillar becom miss world novemb 2017 after dri spell 17 year haryana resid manushi chillar brought miss world crown home year the 20 year old medic student pip final five contest england franc kenya mexico pageant saw partip 118 countri the last titl bag priyanka chopra 2000 reita faria aishwarya rai diana haydon yukta mookhey indian bag crown,manushi chillar becom miss world novemb 2017,0
167,167,indian navi get first woman pilot first batch femal offic novemb 2017 bareilli shubhangi swaroop creat histori becom first woman pilot indian navi along three women aastha segal roopa A sakthimaya S first batch femal offic pass naval academi kannur appoint naval armament inspect nai branch they respons inspect armament suppli navi hous research develop,indian navi get first woman pilot first batch femal offic novemb 2017,0
168,168,mirabai chanu becom first indian 2 decad win gold world weightlift championship novemb 2017 saikhom mirabai chanu 23 year old resid imphal end 20 year long wait win gold world weightlift championship she lift 85 kg snatch 109 kg clean jerk ad impress 194 kg 48 kg categori break nation record 108 kg set june year,mirabai chanu becom first indian 2 decad win gold world weightlift championship novemb 2017,0
169,169,mumbai fire depart hire 97 femal firefight novemb 2017 In landmark move mumbai fire brigad employ 18 women personnel recent hire 97 women firefight the workforc spread across 34 station citi most women recruit rural part maharashtra current receiv train region command centr wadala,mumbai fire depart hire 97 femal firefight novemb 2017,0
170,170,india win first gold world para swim championship decemb 2017 nagpur visual impair swimmer kanchanmala pand becam first ever indian win gold medal world para swim championship held mexico pand indian swimmer qualifi women categori secur first place 200 meter medley event S 11 categori,india win first gold world para swim championship decemb 2017,0
171,171,india first AC suburban train flag mumbai decemb 2017end decad crowd sweati train ride first AC local countri left mumbai borivali station make maiden journey churchgat christma day the local also boast featur like automat door closur emerg talk back system passeng commun motorman guard among thing,india first AC suburban train flag mumbai decemb 2017,0
172,172,indian cricket team win 37 53 match held year the cricket team except great year assert domin across format At begin year MS dhoni pass baton virat kohli man deliv best lead team top spot test seri the team wreck havoc west indi england australia new zealand twice sri lanka the team enter new year number one spot icc odi rank,indian cricket team win 37 53 match held year,0
173,173,virat kohli broke record recordth young skipper set new benchmark batsmen captain He broke record highest individu run indian captain score 243 run test seri sri lanka kohli also hold record notch doubl centuri six captain He par sachin tendulkar virend sehwag record six doubl centuri test match eye set break record He becam first ever indian captain score 1000 run 1059 exact two success year batsmen score mani run test odi year virat also score number run odi cricket year impress 1460 run face deliveri 1473 hit maximum number four 136 howzzat,virat kohli broke record record,0
174,174,here much aveng got paid part though newest movi aveng endgam know left mani tear thank end one thing sure play part left aveng actor hefti bank balanc In recent report come salari aveng cast member reveal though specifi amount receiv endgam particular previou movi instead look number make pretti accur guess one well chri evan aka captain america initi five movi deal even sign cameo sourc say renegoti deal made appear endgam hi salari said rang moneysymbol15 moneysymbol20 million hi co star thor play chri hemsworth also sign five movi deal 2010 manag renegoti deal appear infin war endgam earn around moneysymbol15 moneysymbol20 million while scarlett johansson play black widow salari reveal new ventur black widow solo movi star co produc said take whoop moneysymbol20 million home robert downey Jr aka iron man aka toni stark manag make uniqu deal studio state earn moneysymbol75 million last movi infin war paid moneysymbol5 million appear spider man It said top endgam alreadi earn moneysymbol1 2 billion box offic,here much aveng got paid part,0
175,175,the brutal murder gauri lankesh the cold blood assassin gauri lankesh lead woman journalist bengaluru came deathli blow india shrink free speech press freedom gauri shot death unidentifi miscreant outsid resid even hour septemb 5 A liber journalist activist gauri ran weekli newspap gauri lankesh patrik karnataka,the brutal murder gauri lankesh,0
176,176,rise pollut level across indian citi with toxic haze choke delhiit year well pollut across indian citi rose danger level nation capit region ncr top chart deadli pollut present air howev delhi deem pollut citi world rel cleaner diwali year thank apex court ban sale firecrack ncr In rule given earli octob SC also temporarili suspend licens hand delhi polic permit sale diwali cracker delhi within ncr pave way eco friendli measur could help ensur pollut free environ,rise pollut level across indian citi,0
177,177,sunanda pushkar murdera shi kashmiri girl went becom vivaci entrepreneur wine dine delhi glitterati after two fail marriag sunanda marri union minist shashi tharoor august 2010 the tharoor celebr delhi dream coupl the fairytal soon end sunanda found dead hotel suit highli mysteri circumst januari 17 A day nasti spat pakistani journalist mehr tarar twitter her tweet hint possibl affair tharoor tarar her autopsi report said sunanda die overdos sleep pill octob medic team probe case said pressur provid tailor made report polic claim sunanda 51 poison regist murder case januari year without name suspect No arrest made case yet,sunanda pushkar murder,0
178,178,the tikku kakkar doubl murder the sensat murder two delhi resid hand money crazi crimin femal accomplic short thriller former gangster prime accus vijay paland use model wife simran sood honeytrap commit crime usurp properti victim polic said In april 2012 paland along aid dhananjay shind manoj gajkosh murder delhi base businessman arunkumar tikku 67 paland befriend victim actor son anuj tikku motiv acquir plush apart upscal mumbai upscal lokhandwala complex polic said the trio nab mumbai crime branch simran sood also arrest connect abduct murder delhi base aspir produc karankumar kakkad 28 paland confess kill kakkad suspect latter underworld mole would eventu kill simran introduc paland brother anuj karankumar polic said paland earlier convict doubl murder 1998 2002 jump parol 2003 went bangkok cosmet surgeri chang featur return mumbai 2005,the tikku kakkar doubl murder,0
179,179,the aarushi hemraj doubl murder the 2008 doubl murder teenag noida girl hous help one india murkiest murder mysteri fourteen year old aarushi talwar found murder hous may 16 2008 As servant hemraj went miss prime suspect case till decompos bodi discov terrac day later the case grab headlin whodunit stori aarushi parent Dr rajesh nupur talwar dentist look prime suspect arrest rumour mill abuzz theori honour kill talwar extra martial affair wife swap accord central bureau investig SP agl kaul led second probe team case rajesh talwar found daughter compromis posit hemraj aarushi parent current jail howev plead innoc till date,the aarushi hemraj doubl murder,0
180,180,neeraj grover murder It murder gruesom the bodi mumbai base televis execut neeraj grover chop piec stuf three bag set fire forest fourteen day maria susairaj struggl kannada actress lodg compliant malad polic friend gone miss leav hous may 7 2008 found involv kill maria fiance emil jerom naval offic kill neeraj fit rage the reason jerom came know may 6 2008 grover stay susairaj flat suspect two affair flew mumbai cochin found grover fiance An angri jerom murder neeraj went nearbi mall purchas chopper maria help dispos bodi jerom maria got lightli He convict culpabl homicid amount murder let say guilti destroy evid,neeraj grover murder,0
181,181,the nithari massacr In decemb 2007 india woke horror noida nithari villag bodi part dead children young adult trace hous monind singh pandher It reveal servant surendra koli rape kill women often minor even eat bodi part one case even cook pandher 2009 acquit charg one case He still co accus case death sentenc overturn Of 15 case koli convict five In januari year allahabad high court commut death sentenc life imprison,the nithari massacr,0
182,182,the pramod mahajan kill A flamboy bharatiya janata parti politician kill broad daylight hous the stori left india shell shock pramod shot dead younger brother pravin pictur quiet morn april 2006 worli resid pravin kill brother walk calmli nearbi polic station said I pravin I shot pramod It court hear troubl relationship came fore pramod rais like pet dog said pravin sentenc life die march 2010 suspect brain haemorrhag,the pramod mahajan kill,0
183,183,the rizwanur rehman murder rizwanur rehman found dead near railway track septemb 21 2007 week got marri priyanka daughter industrialist ashok todi head lux hosieri group rizwan priyanka inform famili expect fierc opposit particularli priyanka famili On friend advic coupl wrote commission polic DC south karaya polic station inform marriag request polic protect then priyanka inform father ashok todi telephon marriag rizwan her famili especi father extrem disappoint ashok todi tri persuad cop ask separ coupl rizwanur forc send wife priyanka father home later allow talk On septemb 21 2007 bodi recov railway track kolkata the incid brush asid case suicid but todi rel polic offic charg abet suicid On octob 13 2008 suprem court india stop proceed case till calcutta high court decid ashok todi petit challeng cbi chargesheet,the rizwanur rehman murder,0
184,184,the jessica lall murder the murder expos dark side power On april 29 1999 manu sharma former son union minist venod sharma shot dead jessica lall 34 year old refus serv liquor tamarind court restaur own socialit bina ramani south delhi mehrauli the case continu hit headlin long murder sharma acquit trial court februari 2006 follow nationwid public outcri case taken delhi high court fast track trial end convict murder charg He sentenc life case,the jessica lall murder,0
185,185,the shivani bhatnagar caseshivani bhatnagar work princip correspond lead nation daili brutal murder navkunj apart flat east delhi januari 1999 investig case sent shockwav across nation her relationship influenti bjp minist also surfac final inspector gener haryana polic ravi kant sharma emerg prime accus the mysteri unravel curtain rais nasti sour love affair sharma shivani cop alleg sharma got bhatnagar kill fear would expos intim relat sharma surrend polic septemb 27 2002 avoid polic three year the lower court march 24 2008 convict four person includ sharma case but 2011 high court acquit sharma,the shivani bhatnagar case,0
186,186,the priyadarshini mattoo case law student priyadarshini mattoo found dead januari 23 1996 uncl resid new delhi her senior santosh kumar singh stalk harass year name main accus later reveal santosh son influenti ip offic strangul wrap electr wire around neck He smack face mani time helmet made face unrecognis the delhi high court octob 30 2006 sentenc death later convert life imprison suprem court,the priyadarshini mattoo case,0
187,187,the tandoor murder case sushil sharma former delhi pradesh youth congress presid convict 2003 murder wife naina sahni former functionari delhi unit mahila congress the murder took place juli 1995 sharma live relationship naina time two got marri choos keep wed wrap On juli 2 1995 sharma reportedli saw naina phone enter hous she hung hit redial find call answer naina former classmat congress colleagu enrag use pistol kill carri bodi restaur chop small piec tri burn tandoor the case went trial later year judgment came known tandoor murder case come 2003 award death penalti the suprem court 2013 commut death penalti life term,the tandoor murder case,0
188,188,the shakereh khale murder the shakereh khale murder case shook bangalor nation 1990 shakereh descend mysor diwan sir mirza ismail marri diplomat akbar mirza khale indian ambassador iran itali high commission australia they four daughter she left husband marri murali manohar mishra self style godman also known swami shradhananda she went miss 1991 In may 1994 karnataka polic found shakereh remain buri courtyard home she buri aliv coffin drug mishra initi sentenc death suprem court commut life sentenc,the shakereh khale murder,0
189,189,andhra pradesh cyclon fani way relief team put high alert extrem sever cyclon storm cyclon fani hit odisha coast near puri friday morn trigger heavi rain part north coastal andhra pradesh gusti wind uproot tree electr pole offici said the cyclon move close north coastal andhra made landfal neighbour odisha under impact gusti wind speed reach 140 kmph lash coastal area srikakulam district srikakulam district collector J niva said three hous damag due wind loss life about 20 000 peopl shift 126 relief camp srikakulam district seven mandal block like affect cyclon A red alert sound district author take prevent measur avoid loss life minimis properti damag nine nation disast respons forc ndrf team deploy district accord real time govern societi rtg offici amaravati srikakulam kanchili mandal receiv highest rainfal 19 cm sinc thursday the heavi rain could also caus vamsadhara nagavali river overflow lead flood region offici said heavi downpour also lash vizianagaram visakhapatnam two district north coastal andhra sinc thursday the indian railway cancel 100 train visakhapatnam howrah friday saturday author also cancel 22 flight visakhapatnam airport read economictim indiatim com articleshow 69155761 cm utm_sourc contentofinterest utm_medium text utm_campaign cppst,andhra pradesh cyclon fani way relief team put high alert,0
190,190,cyclon fani make landfal odisha puri wind speed 145 kmph new delhi the landfal process extrem sever cyclon fani began nearli 8 friday close puri odisha area record wind speed 145 kilometr per hour imd said mritunjay mohapatra charg cyclon warn divis india meteorolog depart said process landfal continu next three hour the area along puri wit wind speed 145 kilometr per hour could reach 180 200 km,cyclon fani make landfal odisha puri wind speed 145 kmph,0
191,191,pakistan issu order freez asset jem chief azhar impos travel ban islamabad pakistan issu offici order freez asset impos travel ban jem chief masood azhar UN declar global terrorist pakistan base azhar also ban sell purchas arm ammunit the UN sanction committe islam state Al qaeda wednesday announc design azhar leader jaish e moham jem tie Al qaeda the jem claim respons pulwama sui,pakistan issu order freez asset jem chief azhar impos travel ban,0
192,192,I believ congress field weak candid anywher akhilesh yadav On ask mulayam singh yadav PM candid akhilesh yadav said our allianc want give india new PM parti decid PM final seat talli It good netaji get honour PM I feel probabl prime ministeri race comment priyanka gandhi vadra claim congress parti field weak candid eat bjp vote share lok sabha poll uttar pradesh samajwadi parti presid akhilesh yadav said believ grand old parti field weak candid anywher I believ congress field weak candid anywher No parti peopl said akhilesh yadav interview ani On ask mulayam singh yadav PM candid akhilesh yadav said our allianc want give india new PM parti decid PM final seat talli It good netaji get honour PM I feel probabl prime ministeri race while attack congress parti junior yadav said there differ bjp congress congress want benefit bjp who taught central agenc intimid opposit leader bjp learnt misus ED central bureau investig agenc leader opposit congress react rahul gandhi claim bjp control SP bsp akhilesh yadav said No one control us We polit parti It SP bsp rld allianc UP pois give setback rule parti our allianc stop bad polici bjp the gener elect current held seven phase 11 april 19 may 2019 constitut 17th lok sabha the count vote conduct 23 may day result declar legisl assembl elect state andhra pradesh arunach pradesh odisha sikkim held simultan gener elect,I believ congress field weak candid anywher akhilesh yadav,0
193,193,dismiss bsf jawan tej bahadur yadav nomin SP candid varanasi reject yesterday varanasi district return offic RO issu notic tej bahadur furnish certif whether dismiss servic corrupt disloyalti govern dismiss bsf jawan tej bahadur yadav nomin samajwadi parti candid varanasi parliamentari constitu reject elect commiss india the district elect offic earlier serv notic point discrep two nomin file tej bahadur receiv notic said would move suprem court My nomin reject wrongli I ask produc evid 6 15 pm yesterday may 1 We produc evid still nomin reject We go suprem court quot say news agenc ani samajwadi parti chief former uttar pradesh chief minist akhilesh yadav said bjp face soldier ask vote name nation when ask vote name nation face soldier peopl dismiss job complain food peopl call real patriot yadav quot say ani tej bahadur yadav dismiss servic 2017 releas video social media unpalat food serv soldier jammu kashmir He name samajwadi parti candid parliamentari constitu take prime minist narendra modi monday earlier fray independ candid elect varanasi slate take place last phase seven phase lok sabha elect 19 may the count vote begin 23 may In appar refer prime minist narendra modi samajwadi parti SP leader jaya bachchan alleg person respons safeguard countri one creat disord It import keep watch At point time one respons protect countri one creat disord said address ralli tuesday jaya bachchan samajwadi parti lucknow rakhwal ki zimmedari bahut zaruri hai aur bahut aham hai iss desh mein iss waqt jo mahaul hai jo rakhwala hai wahi desh ke saath gadbad kar raha hai,dismiss bsf jawan tej bahadur yadav nomin SP candid varanasi reject,0
194,194,It pertin mention comment come time four phase lok sabha elect 2019 three left In appar refer It pertin mention comment come time four phase lok sabha elect 2019 three left To make dent bjp vote share uttar pradesh SP bsp rld forg allianc the gener elect current held seven phase 11 april 19 may 2019 constitut 17th lok sabha the count vote conduct 23 may day result declar legisl assembl elect state andhra pradesh arunach pradesh odisha sikkim held simultan gener elect prime minist narendra modi samajwadi parti SP leader jaya bachchan alleg person respons safeguard countri one creat disord It import keep watch At point time one respons protect countri one creat disord said address ralli tuesday jaya bachchan samajwadi parti lucknow rakhwal ki zimmedari bahut zaruri hai aur bahut aham hai iss desh mein iss waqt jo mahaul hai jo rakhwala hai wahi desh ke saath gadbad kar raha hai pic twitter com nnmgz4jyuh ani UP aninewsup april 30 2019 It pertin mention comment come time four phase lok sabha elect 2019 three left To make dent bjp vote share uttar pradesh SP bsp rld forg allianc the gener elect current held seven phase 11 april 19 may 2019 constitut 17th lok sabha the count vote conduct 23 may day result declar legisl assembl elect state andhra pradesh arunach pradesh odisha sikkim held simultan gener elect,those respons protect countri creat disord jaya bachchan,0
195,195,whole india know rahul indian priyanka gandhi mha notic congress presid citizenship ministri home affair monday issu notic congress presid rahul gandhi citizenship receiv complaint rajya sabha MP subramanian swami mha ask rahul gandhi respond matter within fortnight mha ask rahul gandhi respond matter within fortnight I direct say ministri receiv represent Dr subramanian swami brought compani name backop limit regist unit kingdom year 2003 address 51 southgat street winchest hampshir so23 9eh one director secretari said compani say letter BC joshi director citizenship home ministri It brought complaint compani annual return file octob 10 2005 31 octob 2006 date birth given june 19 1970 declar nation british letter say ministri home affair issu notic congress presid rahul gandhi citizenship receiv complaint rajya sabha MP Dr subramanian swami mha ask rahul gandhi,whole india know rahul indian priyanka gandhi mha notic congress presid citizenship,0
196,196,rahul gandhi show sign desper cong fight 2019 elect 1971 agenda jaitley financ minist arun jaitley friday said congress presid rahul gandhi show sign desper fake narr built rafal jet deal loan waiver busi hous evapor financ minist arun jaitley friday said congress presid rahul gandhi show sign desper fake narr built rafal jet deal loan waiver busi hous evapor In facebook post jaitley said desper reach peak gandhi offer four lok sabha seat delhi aam aadmi parti without realis chief arvind kejriw play game congress He gandhi display desper loser jaitley said In post titl ha congress thrown hand minist said congress 48 year behind time fight 2019 elect 1971 agenda though india social combin econom profil complet chang sinc the congress contest 2019 elect 1971 agenda It tune time the write wall loud clear those live life entitl give offic seem distant dream said the new india posit india jaitley said ad accept negativ rahul gandhi arvind kejriw mamata banerje tdp the minist claim go euphor reaction ground bharatiya janata parti bjp would get larger mandat ongo gener elect receiv 2014 rahul gandhi last one year built fake narr rafal loan waiver busi hous contrari truth the fake issu evapor strike chord elector said the desper gandhi climax congress ncp outsourc job attack prime minist narendra modi raj thackeray without realis fallout move uttar pradesh bihar north indian state jaitley said vote first three round elect cover 303 parliamentari seat groundswel bjp ad the congress posit effect take region parti bjp the euphor reaction ground suggest mandat larger 2014 A 65 per cent 70 per cent approv rate incumb prime minist unpreced india jaitley said the seven phase elect may 19 count vote take place may 23,rahul gandhi show sign desper cong fight 2019 elect 1971 agenda jaitley,0
197,197,giriraj singh kanhaiya kumar cast vote indirectli giriraj singh also attack kanhaiya kumar communist parti india the minist state micro small medium enterpris bjp candid begusarai seat giriraj singh cast vote poll booth barahiya lakhisarai district monday morn offer prayer barahiya shaktidham giriraj singh monday express confid bharatiya janata parti bjp set win begusarai In begusarai one compet bjp peopl impress imag PM narendra modi give vote name giriraj singh said exclus convers india TV indirectli also attack kanhaiya kumar communist parti india peopl never give vote red flag said there three corner fight bihar begusarai giriraj singh bjp kanhaiya kumar cpi tanvir hasan rjd lock horn In fourth phase monday 12 79 core voter decid fate 961 candid includ union minist subhash bhamr giriraj singh S S ahluwalia babul supriyo bjp former union minist salman khurshid adhir ranjan chowdhuri congress giriraj singh one earli voter the gener elect current held seven phase 11 april 19 may 2019 constitut 17th lok sabha the count vote conduct 23 may day result declar legisl assembl elect state andhra pradesh arunach pradesh odisha sikkim held simultan gener elect,giriraj singh kanhaiya kumar cast vote,0
198,198,mamata banerje tri creat disturb poll union minist babul supriyomeanwhil clash tmc worker qrf secur personnel erupt outsid poll booth number 125 129 asansol union minist bharatiya janata parti bjp candid asansol babul supriyo monday alleg west bengal chief minist mamata banerje help mafiya tri creat disturb poll mamata banerje help mafiya tri creat disturb poll I take central forc poll station It good peopl west bengal awar want central forc cast vote thi mamata banerje scare ani quot babul supriyo say meanwhil clash tmc worker qrf secur personnel erupt outsid poll booth number 125 129 asansol there disagr bjp cpi M worker tmc worker insist poll despit absenc central forc vote underway eight lok sabha seat west bengal the stake high rule bjp alli poll fourth phase lok sabha elect 2019 go 168 seat go poll last three phase,mamata banerje tri creat disturb poll union minist babul supriyo,0
199,199,kerala govern arrest sabarimala child protest girl arrest kerala govern the messag suggest young girl fight suprem court judgement allow entri women menstruat age sabarimala templ sever individu facebook twitter share imag narr one facebook page wise indian tongu wit also share photo messag babi arrest rip pinniyari commi govt safe dear,kerala govern arrest sabarimala child protest,1
200,200,sea devote ayodhya gather dharm sabha organis ayodhya vishwa hindu parishad saw larg gather,sea devote ayodhya gather,1
201,201,india us ali good friend india franc australia sothafrica,india us ali good friend,0
202,202,india pakistan good trade partner,india pakistan good trade partner,1
203,203,india pakistan rival countri,india pakistan rival countri,0
204,204,pakistan china good friend trade partner,pakistan china good friend trade partner,0
205,205,big setback for bjp rahul gandhi decid To join bjp rahul leadership congress main reason modi dream congress free india still find taker rahul consid jinx polit wherev goe failur follow from happi hunt ground manipur uttar pradesh everywher went failur simpli follow even akhilesh fare badli compar father predecessor white wash align rahul baba As per rumour mill prashant kishor master strategist posit portfolio ruin soon tie rahul baba after current round suffer prashant ask suggest reviv congress parti the suggest gave send rahul baba undercov oper bjp the oper member congress parti howev disagre the object send full time member undercov oper sinc bjp parti core committe reluct induct member parti rahul baba simpli gave miss call bjp number becam member case bjp come make member,big setback for bjp rahul gandhi decid To join bjp,1
206,206,No need To announc poll In UP sinc riot alreadi start elect commiss certain event riot UP routin everi elect peopl almost alway certain elect round corner In view peopl alreadi know elect go happen sooner later henc need us offici announc someth obviou redund explain newli appoint chief elect commission sunil arora meanwhil hear india newli appoint chief justic also suggest start consid media trial offici part countri justic system sinc power enough build public opinion declar person culprit innoc even case put forth india letharg court thi take lot burden away india alreadi stretch dilut public institut clarifi,No need To announc poll In UP sinc riot alreadi start elect commiss,1
207,207,porn ban taught comput hack four year engin hardik marwah yet anoth colleg engin yace admit learn comput hack two day porn ban four year studi comput scienc engin the ban porn site govern left high dri instead give despair hardik decid take matter hand could take thing hand some friend talk said possibl first time googl search histori show link porn site hack forum ntmn brief chat self made man,porn ban taught comput hack four year engin,0
208,208,guy marri hope dowri rais enough fund kickstart startup call new radic method fundrais prashant joshi self proclaim entrepreneur pin start ambit dowri extort lucki wife say need ventur capitalist joshi said realli look forward emot blackmail dowri beauti life partner the dowri concept pivot take new direct said viral facebook post It longer curs extort angel invest famili member market call move stroke geniu I think found new market said market man market live there huge untap potenti radic chang bachelor rais fund startup soon expand marri men just get divorc marri said market man repeatedli said iim alumnu when met joshi updat ppt deck pitch potenti law regard daughter transact,guy marri hope dowri rais enough fund kickstart startup,1
209,209,media analysi rss affili org report muslim women support ram mandir ayodhya muslim women support caus ram mandir ayodhya report meerut amar ujala publish articl novemb 25 titl We swear god mandir built muslim women come forward men stanc unclear translat,media analysi rss affili org report muslim women support ram mandir ayodhya,1
210,210,postcard new founder fals claim pakistan independ day celebr west bengal shame polit T M C W B mean jashn E azadi also date mention 14th aug are pakistani need step regard matter mahesh vikram hegd fan right wing outrag industri thi time offend indian independ day celebr titagarh west bengal,postcard new founder fals claim pakistan independ day celebr west bengal,1
211,211,karnataka school make student recit vers quran school teacher teach vers quran school children It claim incid took place karnataka alleg state affair ever sinc congress jd govern came power state,karnataka school make student recit vers quran,1
212,212,muslim lawyer commun file petit SC hindu ritual mata ki chowki member muslim commun file petit suprem court hold mata ki chowki hindu ritual public space,muslim lawyer commun file petit SC hindu ritual mata ki chowki,1
213,213,A recogniz pattern observ manner member minor commun target social media fals narr creat wide repeatedli circul lie becom truth discours complet dilut such claim common social media lawyer fuzail ayyubi target without need catalyst peopl bias enough believ possibl side It thu imper inform social media cross check blindli believ,minor target,0
214,214,frank duckworth toni lewi admit interview UK magazin never actual intend provid proper result cricket match disrupt rain the two british statistician known famou duckworth lewi method D L method use decid result rain interrupt cricket match the two confess fool cricket world last two decad the idea behind method simpl lewi said those know cricket know math and know math noth cricket We took advantag idea comic thought fool world mix math cricket yeah cheat take respons send variou team world cup due rain duckworth told magazin We never actual intend give fair result cricket match We want TV news channel everi time team lost method duckworth lewi admit never intend provid fair result cricket match,duckworth lewi admit never intend provid fair result cricket match,1
215,215,indian bat star sachin tendulkar announc would soon give away donat half run lesser batsmen chariti tendulkar made decis reach 50th test centuri tendulkar said donat run lot energi spent hundr televis debat marketplac discuss greatest batsman world most peopl discuss greatest batsman ever idea cricket statist primari level math defenc littl master told report If I fewer run name I would longer consid great discuss some run also go chariti sinc fan run matter good state life It would great see use run improv live sachin god cricket confid abl manag transfer run account account cricket sachin tendulkar donat half run lesser batsmen chariti,sachin tendulkar donat half run lesser batsmen chariti,1
216,216,the deva intellect wisdom quit furiou upon find mere mortal much celebr In unfortun coincid lord ganesha prime minist narendra modi birthday ganesh chaturthi year thi greatli reduc fawn ganpati attent pure reserv split modi hope day honour would awesom pompou affair Mr ganesh one lord hindu pantheon quit shock find mere mortal cut popular bank divid laddoo To confront lord reach mount kailash deva simpli refus entertain mediaperson Oh peopl exclaim almighti you twist anyth I say go our credibl sourc narada muni confirm lord also quit upset peopl address Mr modi namo ganesh ji upset find narendra modi bhakt,ganesh ji upset find narendra modi bhakt,1
